experiment_id,model,input_mode,is_baseline,split,sample_id,speaker_id,noise_id,noise_category,target_snr_db,input_snr_db,output_snr_db,delta_snr_db,si_sdr_db,stoi,pesq,pesq_error,output_rms,clipping_count,nonfinite_count
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+5dB,SPK_001,artillery_broadband_blast,IMPULSIVE,5.0,5.81,8.24,2.44,9.52,0.9404,1.0463,,0.065,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+5dB,SPK_001,artillery_broadband_blast,IMPULSIVE,5.0,5.81,6.96,1.15,16.21,0.9472,1.2384,,0.0506,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+5dB,SPK_001,artillery_broadband_blast,IMPULSIVE,5.0,5.81,4.8,-1.01,12.61,0.9428,1.1866,,0.0398,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+5dB,SPK_001,artillery_broadband_blast,IMPULSIVE,5.0,5.81,8.82,3.01,10.52,0.9249,1.1685,,0.066,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+5dB,SPK_001,artillery_broadband_blast,IMPULSIVE,5.0,5.81,7.17,1.37,10.93,0.9362,1.2266,,0.0554,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,10.0,0.0,10.25,0.9693,1.1536,,0.0938,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,8.77,-1.23,9.86,0.9614,1.0706,,0.0675,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,8.48,-1.52,17.31,0.9655,1.5329,,0.0572,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,5.06,-4.94,11.39,0.9569,1.4036,,0.0422,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,11.83,1.83,13.27,0.9584,1.3628,,0.0747,0,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__artillery_broadband_blast__+10dB,SPK_001,artillery_broadband_blast,IMPULSIVE,10.0,10.0,7.57,-2.43,10.54,0.9519,1.3926,,0.0583,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,-1.22,0.0,-4.75,0.8034,1.0277,,0.1232,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,4.94,6.16,3.92,0.8065,1.0301,,0.066,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,3.95,5.17,7.98,0.8387,1.0353,,0.0411,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,3.54,4.75,7.88,0.8489,1.0358,,0.0375,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,3.43,4.65,1.25,0.81,1.0338,,0.0606,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__-5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,-5.0,-1.22,5.38,6.59,7.55,0.8507,1.0416,,0.0544,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,1.2,0.0,0.25,0.876,1.0364,,0.1208,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,7.45,6.25,7.34,0.8767,1.0363,,0.0759,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,6.99,5.79,13.86,0.9017,1.0845,,0.0576,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,5.0,3.8,11.24,0.9076,1.067,,0.0465,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,7.67,6.47,7.93,0.8777,1.1005,,0.0752,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+0dB,SPK_002,artillery_broadband_blast,IMPULSIVE,0.0,1.2,7.83,6.63,10.91,0.8984,1.1351,,0.0658,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.0,0.0,5.25,0.9154,1.0569,,0.1141,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,9.74,4.74,10.44,0.927,1.06,,0.0801,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,9.34,4.34,15.96,0.9342,1.1923,,0.068,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.83,0.83,12.89,0.9476,1.2965,,0.0511,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,11.29,6.29,11.65,0.9095,1.2127,,0.0867,0,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+5dB,SPK_002,artillery_broadband_blast,IMPULSIVE,5.0,5.0,9.22,4.22,12.26,0.9394,1.4855,,0.0715,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,10.39,0.0,10.25,0.9549,1.1882,,0.0929,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,7.58,-2.82,9.63,0.9519,1.0896,,0.0669,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,7.63,-2.77,18.11,0.9668,1.5751,,0.0592,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,4.4,-6.0,11.18,0.9594,1.4578,,0.042,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,9.84,-0.55,13.4,0.9472,1.5537,,0.0729,0,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__artillery_broadband_blast__+10dB,SPK_002,artillery_broadband_blast,IMPULSIVE,10.0,10.39,6.31,-4.08,10.03,0.9455,1.5794,,0.0572,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,-0.73,0.0,-4.73,0.7757,1.0266,,0.1199,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,4.52,5.25,3.48,0.7745,1.0282,,0.0654,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,3.63,4.36,7.58,0.8214,1.0346,,0.0408,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,3.2,3.93,7.39,0.8271,1.0352,,0.0367,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,2.99,3.72,0.32,0.7803,1.0334,,0.0622,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__-5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,-5.0,-0.73,4.86,5.59,7.42,0.8187,1.0389,,0.0529,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,1.53,0.0,0.23,0.8477,1.0343,,0.1213,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,7.3,5.76,6.94,0.8484,1.0348,,0.0817,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,6.59,5.06,12.25,0.8774,1.0553,,0.0596,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,5.11,3.57,10.75,0.8823,1.0477,,0.0504,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,6.5,4.97,5.98,0.8426,1.0616,,0.0788,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+0dB,SPK_003,artillery_broadband_blast,IMPULSIVE,0.0,1.53,7.57,6.03,8.8,0.8823,1.0951,,0.0733,2,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.0,0.0,5.23,0.9213,1.0686,,0.1203,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,8.83,3.83,9.63,0.9369,1.0689,,0.0807,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,9.82,4.82,16.3,0.9402,1.2512,,0.0738,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.39,0.39,11.79,0.9463,1.3537,,0.0516,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,11.83,6.83,12.48,0.8957,1.2435,,0.091,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+5dB,SPK_003,artillery_broadband_blast,IMPULSIVE,5.0,5.0,8.28,3.28,11.4,0.9352,1.483,,0.0715,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,10.4,0.0,10.26,0.9598,1.2278,,0.0981,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,6.92,-3.47,8.78,0.9625,1.0946,,0.0679,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,8.0,-2.4,18.15,0.9687,1.6667,,0.0644,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,4.11,-6.28,10.14,0.9687,1.4634,,0.0428,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,9.7,-0.7,12.39,0.9374,1.5635,,0.0781,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__artillery_broadband_blast__+10dB,SPK_003,artillery_broadband_blast,IMPULSIVE,10.0,10.4,5.83,-4.57,9.54,0.9517,1.5624,,0.0574,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,0.06,0.0,-4.68,0.7447,1.0266,,0.1046,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,4.17,4.11,5.57,0.7719,1.0315,,0.0515,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,3.07,3.01,9.06,0.7953,1.0372,,0.035,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,2.55,2.48,10.31,0.8194,1.044,,0.0291,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,2.49,2.43,0.11,0.7412,1.0323,,0.049,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__-5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,-5.0,0.06,3.25,3.18,8.37,0.8009,1.064,,0.0372,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,1.44,0.0,0.25,0.8213,1.034,,0.1264,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,7.24,5.8,7.06,0.824,1.0351,,0.0817,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,7.12,5.69,12.83,0.8617,1.0731,,0.0641,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,4.98,3.54,10.94,0.8772,1.0563,,0.0505,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,7.2,5.76,7.7,0.8274,1.0902,,0.0772,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+0dB,SPK_004,artillery_broadband_blast,IMPULSIVE,0.0,1.44,7.69,6.25,10.96,0.8614,1.1105,,0.0703,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.0,0.0,5.27,0.8989,1.0856,,0.1236,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,8.59,3.59,8.72,0.8983,1.0442,,0.086,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,10.52,5.52,16.4,0.9286,1.2996,,0.0788,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.6,0.6,11.07,0.9239,1.1914,,0.0552,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,10.81,5.8,11.32,0.888,1.2483,,0.0916,0,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+5dB,SPK_004,artillery_broadband_blast,IMPULSIVE,5.0,5.0,8.24,3.24,10.25,0.9136,1.3074,,0.0758,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,10.4,0.0,10.25,0.9421,1.2279,,0.1007,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,7.06,-3.34,8.65,0.9443,1.1036,,0.0713,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,8.45,-1.95,17.91,0.9576,1.6686,,0.0685,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,4.24,-6.15,10.15,0.9508,1.4637,,0.045,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,9.44,-0.95,13.05,0.9236,1.537,,0.0775,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__artillery_broadband_blast__+10dB,SPK_004,artillery_broadband_blast,IMPULSIVE,10.0,10.4,5.82,-4.58,9.39,0.9317,1.6144,,0.0591,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,-0.04,0.0,-4.73,0.7184,1.0248,,0.1084,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,4.2,4.23,4.69,0.7473,1.0292,,0.0555,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,3.13,3.16,7.61,0.753,1.034,,0.0373,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,2.6,2.64,9.06,0.7856,1.0371,,0.0307,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,3.02,3.06,2.68,0.7214,1.0322,,0.0465,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__-5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,-5.0,-0.04,3.5,3.53,6.09,0.7784,1.0588,,0.0433,2,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,1.47,0.0,0.25,0.826,1.036,,0.1276,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,7.7,6.23,7.73,0.833,1.0357,,0.0837,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,7.26,5.79,12.95,0.8563,1.0985,,0.0658,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,5.07,3.6,11.35,0.8658,1.074,,0.0516,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,6.46,4.99,5.96,0.8227,1.1042,,0.0817,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+0dB,SPK_005,artillery_broadband_blast,IMPULSIVE,0.0,1.47,7.25,5.78,8.24,0.8646,1.1454,,0.0756,3,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.0,0.0,5.26,0.887,1.1039,,0.1254,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,8.96,3.96,9.66,0.8998,1.1016,,0.0851,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,10.83,5.83,15.89,0.9087,1.3694,,0.0817,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,5.43,0.43,11.78,0.9277,1.4675,,0.0541,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,7.49,2.49,6.67,0.8827,1.3517,,0.1009,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+5dB,SPK_005,artillery_broadband_blast,IMPULSIVE,5.0,5.0,7.65,2.65,8.83,0.9213,1.6624,,0.0769,3,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+10dB,SPK_005,artillery_broadband_blast,IMPULSIVE,10.0,10.0,10.0,0.0,10.22,0.9319,1.2216,,0.1146,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__artillery_broadband_blast__+10dB,SPK_005,artillery_broadband_blast,IMPULSIVE,10.0,10.0,8.7,-1.3,9.42,0.9369,1.1252,,0.084,0,0
